2019-04-28 23:53:15,"b""RT @ashoswai: Modi's interview with braindead Akshay Kumar was a joint production of debt-ridden Subhash Chandra's Zee News and Sarah Sande\xe2\x80\xa6"""
2019-04-28 23:53:15,b'@RahulGandhi Modi has neglected farmers last 5 years. They are very unhappy through out country. They went to Varan\xe2\x80\xa6 https://t.co/2lumdgs67B'
2019-04-28 23:53:10,b'RT @ttindia: A prominent diamond merchant in Surat who had bought Prime Minister Narendra Modi\xe2\x80\x99s monogrammed suit at an auction in 2015 has\xe2\x80\xa6'
2019-04-28 23:53:07,b'RT @Joydas: Narendra Modi says he himself went to Balakot and Killed Terrorists ( Jab maine wahan jaa ke aatankawadi maara hai ). You are A\xe2\x80\xa6'
2019-04-28 23:53:04,"b""RT @HuffPostIndia: 7 WTF questions from Akshay Kumar's Modi interview https://t.co/8zvl63ZsSX @akshaykumar"""
2019-04-28 23:53:03,b'RT @Komal_Indian: Many ppl including me were never Modi haters or anti BJP in 2014..in fact we were hopeful &amp; tried to judge him &amp; his work\xe2\x80\xa6'
2019-04-28 23:52:58,"b'RT @manujosephsan: I asked Rajdeep Sardesai if he believed that Narendra Modi was directly responsible for the post-Godhra riots, the way w\xe2\x80\xa6'"
2019-04-28 23:52:51,b'RT @sidmtweets: I seriously think BJP should immediately ask EC to ban Avengers Endgame\n\nLooks like this movie is funded by the Opposition\xe2\x80\xa6'
2019-04-28 23:52:50,b'@shahalam13 @smartindianagri Doesn\xe2\x80\x99t it look like the whole Benares loves Modi!!! Jalan hein kya???? Horrible scums'
2019-04-28 23:52:49,b'RT @dhruv_rathee: Tej Bahadur is looking all set to become the join opposition candidate in Varanasi against Modi  \n\nSP-BSP will remove the\xe2\x80\xa6'
2019-04-28 23:52:42,b'RT @LosoLFC: This guy created a Winter Soldier. https://t.co/UDYiUrUmg1'
2019-04-28 23:52:36,b'RT @dhruv_rathee: One on One #DebateChallenge \n\nFollowing MP Candidates should debate which each other so people can decide who is a better\xe2\x80\xa6'
2019-04-28 23:52:20,b'RT @AnupamPKher: \xe2\x80\x9cPhir se Modi aayega..\xe2\x80\x9d Loved this video sent via Watsapp to me. Sharing it with you all. #ZoyaAkhtar has really revolutio\xe2\x80\xa6'
2019-04-28 23:52:19,"b""@RohanMilan Indiara gandhi is no doubt the best PM ever. After that they don't have good leader, Rajiv gandhi kille\xe2\x80\xa6 https://t.co/PnPLHsqhMK"""
2019-04-28 23:52:15,"b'RT @RahulGandhi: Our farmers are our pride &amp; strength. For the past 5 years, Mr Modi &amp; the BJP have treated them as a liability. India\xe2\x80\x99s fa\xe2\x80\xa6'"
2019-04-28 23:52:11,"b""RT @srivatsayb: Jet Airways employee, suffering from cancer, commits suicide in Maharashtra's Palghar after losing his livelihood\n\n25,000 j\xe2\x80\xa6"""
2019-04-28 23:52:09,b'@Swamy39 @pGurus1 This is real big disappointment from BJP. Not a single political person sent to jail for corrupti\xe2\x80\xa6 https://t.co/s7FgCnpGX8'
2019-04-28 23:52:09,b'RT @ashoswai: The price of Modi killing a crow in Balakot! https://t.co/UjGVCX9KuD'
2019-04-28 23:52:09,"b'RT @DrGPradhan: The biggest success of MODI sarkar is ""No terror attacks"" in India outside J&amp;K\n\nThe biggest failure of Italian &amp; supporters\xe2\x80\xa6'"
2019-04-28 23:52:05,b'Modi Promise Udhyogpati :All is Well For Udhyogpati.all the confirmation of the setting for Businessman After Elect\xe2\x80\xa6 https://t.co/T2KenBbI1T'
2019-04-28 23:52:01,"b'RT @ANI: Kamal Nath: I want to ask Modi Ji, the money spent on his plane rides, on MP assembly election, money that is being spent on ongoi\xe2\x80\xa6'"
2019-04-28 23:51:52,"b'RT @dhruv_rathee: @arunjaitley Hello Chowkidar Jaitleyji, \n\nYe kya hai? Modi himself keeps blabbering about his caste for sympathy and vote\xe2\x80\xa6'"
2019-04-28 23:51:45,"b'RT @squintneon: Liberals*\n\n6 months: stand against Fascism, dont vote Modi\n\n3 month: Modi is Feku, dont vote modi\n\n1 month : Indira ki naak\xe2\x80\xa6'"
2019-04-28 23:51:38,b'RT @pramodkapoor: Several truck loads of rose petals were distributed to the  crowd to shower them on PM Modi at Banaras roadshow https://t\xe2\x80\xa6'
2019-04-28 23:51:34,b'RT @ANUasiapacific: \xe2\x80\x9cA major long-run test for India is to ensure that China does not turn India\xe2\x80\x99s own geography against it by encircling i\xe2\x80\xa6'
2019-04-28 23:51:31,"b'RT @squintneon: Liberals*\n\n6 months: stand against Fascism, dont vote Modi\n\n3 month: Modi is Feku, dont vote modi\n\n1 month : Indira ki naak\xe2\x80\xa6'"
2019-04-28 23:51:27,b'@bhardwajsumit58 @AtishiAAP @GautamGambhir Sumit brother.Modi G has helped to signed a agreement between University\xe2\x80\xa6 https://t.co/bFuleH9vPZ'
2019-04-28 23:51:27,b'RT @thewire_in: We can provide many examples of Modi\xe2\x80\x99s lies and deceit. But every time the same question will arise \xe2\x80\x93 why does this well-re\xe2\x80\xa6'
2019-04-28 23:51:16,"b'RT @RahulGandhi: Our farmers are our pride &amp; strength. For the past 5 years, Mr Modi &amp; the BJP have treated them as a liability. India\xe2\x80\x99s fa\xe2\x80\xa6'"
2019-04-28 23:51:13,"b""New post (PM Modi's Mega Roadshow In Varanasi, Massive Crowd Emerges On The Streets | Full Coverage) has been publi\xe2\x80\xa6 https://t.co/EZWO8oHigC"""
2019-04-28 23:51:09,"b'RT @sunandavashisht: Fairly honest reporting by @SankarshanT Bihar is enthralled by Modi magic, local candidates don\xe2\x80\x99t matter. National sec\xe2\x80\xa6'"
2019-04-28 23:51:08,b'New post (PM Modi Views Ganga Aarti At Dashashwamedh Ghat With Amit Shah And CM Yogi) has been published on  https://t.co/WOHQrfsxMy'
2019-04-28 23:51:02,b'New post (Ganga Aarti at Dashashwamedh Ghat: PM Modi seeks divine blessings in Kashi) has been published on  https://t.co/7y5DyXdIWL'
2019-04-28 23:51:00,b'RT @muglikar_: 4th Phase of General Elections-2019 \n\n72* Lok Sabha Constituencies across 9 States headed to Polls \n\nOver 12 crore 82 lakh v\xe2\x80\xa6'
2019-04-28 23:50:57,"b'RT @RahulGandhi: Our farmers are our pride &amp; strength. For the past 5 years, Mr Modi &amp; the BJP have treated them as a liability. India\xe2\x80\x99s fa\xe2\x80\xa6'"
2019-04-28 23:50:57,"b""RT @drshamamohd: The BJP has a Parliamentary board. Yashwant Sinha &amp; Shatrughan Sinha have said that the board doesn't meet, &amp; only Modi-Sh\xe2\x80\xa6"""
2019-04-28 23:50:49,"b'Wrong. Like Modi and Hindus, I am pro-Christian and support all religions. https://t.co/Ax8UN0DIXE'"
2019-04-28 23:50:48,"b""RT @shenaz_irani: Modi's age as on date 68 yrs\nAs per Modi Tales he spent\nat home as kid 17yrs\nBegged for 35yrs\nWas underground during emer\xe2\x80\xa6"""
2019-04-28 23:50:47,b'RT @rvaidya2000: Ramayana stamps released by PM Modi RT https://t.co/FNrur7O0Qi'
2019-04-28 23:50:46,b'RT @ashoswai: The price of Modi killing a crow in Balakot! https://t.co/UjGVCX9KuD'
2019-04-28 23:50:45,b'RT @dhruv_rathee: One on One #DebateChallenge \n\nFollowing MP Candidates should debate which each other so people can decide who is a better\xe2\x80\xa6'
